,Hour,Location
3424,15.0,"[-74.00927, 40.71326]"
3425,15.0,"[-73.99141999999999, 40.71743]"
3426,15.0,"[-74.00842, 40.70953]"
3427,15.0,"[-73.98309, 40.72667]"
3428,15.0,"[-73.99932, 40.715920000000004]"
3429,15.0,"[-73.98536, 40.73579]"
3430,15.0,"[-73.97603000000001, 40.751459999999994]"
3431,15.0,"[-73.97559, 40.75786]"
3432,15.0,"[-74.00729, 40.708709999999996]"
3433,15.0,"[-73.98866, 40.74283]"
3434,15.0,"[-73.99136999999999, 40.739090000000004]"
3435,15.0,"[-74.013, 40.70312]"
3436,15.0,"[-74.013, 40.70312]"
3437,15.0,"[-73.99671, 40.7255]"
3438,15.0,"[-74.00795, 40.714940000000006]"
3439,15.0,"[-74.00723, 40.71304]"
3440,15.0,"[-73.97998, 40.73917]"
3441,15.0,"[-73.98111, 40.7445]"
3442,15.0,"[-74.0084, 40.71437]"
3443,15.0,"[-73.99797, 40.72267]"
3444,15.0,"[-74.01151, 40.70297]"
3445,15.0,"[-73.98444, 40.72878]"
3446,15.0,"[-73.98476, 40.7395]"
3447,15.0,"[-74.00259, 40.71992]"
3448,15.0,"[-73.97603000000001, 40.751459999999994]"
3449,15.0,"[-74.01389, 40.709509999999995]"
3450,15.0,"[-73.99871, 40.73988]"
3451,15.0,"[-73.99349000000001, 40.72437]"
3452,15.0,"[-73.9968, 40.75273]"
3453,15.0,"[-74.00896, 40.70408]"
3454,15.0,"[-73.9953, 40.74967]"
3455,15.0,"[-73.99381, 40.73273]"
3456,15.0,"[-73.99003, 40.73276]"
3457,15.0,"[-74.01162, 40.71362]"
3458,15.0,"[-73.99446, 40.71697]"
3459,15.0,"[-73.99087, 40.76594]"
3460,15.0,"[-74.00044, 40.74778]"
3461,15.0,"[-73.98089, 40.753479999999996]"
3462,15.0,"[-73.9869, 40.739540000000005]"
3463,15.0,"[-73.98255999999999, 40.731359999999995]"
3464,15.0,"[-73.98111, 40.7445]"
3465,15.0,"[-74.0144, 40.70361]"
3466,15.0,"[-73.9963, 40.72466]"
3467,15.0,"[-73.97206, 40.759640000000005]"
3468,15.0,"[-73.98544, 40.73166]"
3469,15.0,"[-73.99455, 40.729409999999994]"
3470,15.0,"[-73.98917, 40.74305]"
3471,15.0,"[-74.00281, 40.730920000000005]"
3472,15.0,"[-74.01422, 40.70463]"
3473,15.0,"[-74.01501, 40.70473]"
3474,15.0,"[-73.99154, 40.727090000000004]"
3475,15.0,"[-73.97440999999999, 40.75076]"
3476,15.0,"[-73.98111, 40.7445]"
3477,15.0,"[-73.97465, 40.753370000000004]"
3478,15.0,"[-74.01422, 40.70463]"
3479,15.0,"[-74.0084, 40.71437]"
3480,15.0,"[-73.98695, 40.756040000000006]"
3481,15.0,"[-74.00325, 40.72039]"
3482,15.0,"[-73.98724, 40.72919]"
3483,15.0,"[-73.97236, 40.76229]"
3484,15.0,"[-73.98679, 40.73949]"
3485,15.0,"[-74.00625, 40.717079999999996]"
3486,15.0,"[-73.99132, 40.71942]"
3487,15.0,"[-73.95787, 40.76948]"
3488,15.0,"[-74.01504, 40.70983]"
3489,15.0,"[-74.00842, 40.70953]"
3490,15.0,"[-74.01379, 40.70239]"
3491,15.0,"[-73.98679, 40.73949]"
3492,15.0,"[-73.98494000000001, 40.73638]"
3493,15.0,"[-73.99201, 40.7491]"
3494,15.0,"[-73.98225, 40.75739]"
3495,15.0,"[-74.01158000000001, 40.704029999999996]"
3496,15.0,"[-73.98640999999999, 40.74021]"
3497,15.0,"[-74.00589000000001, 40.71468]"
3498,15.0,"[-74.01675, 40.70935]"
3499,15.0,"[-74.00565999999999, 40.726440000000004]"
3500,15.0,"[-73.98852, 40.737120000000004]"
3501,15.0,"[-73.99136999999999, 40.739090000000004]"
3502,15.0,"[-73.99471, 40.74538]"
3503,15.0,"[-73.99136999999999, 40.739090000000004]"
3504,15.0,"[-73.99580999999999, 40.72918]"
3505,15.0,"[-73.98444, 40.72878]"
3506,15.0,"[-73.98444, 40.72878]"
3507,15.0,"[-73.9857, 40.744]"
3508,15.0,"[-73.98679, 40.73949]"
3509,15.0,"[-73.98476, 40.7395]"
3510,15.0,"[-73.99757, 40.72587]"
3511,15.0,"[-74.00905999999999, 40.71089]"
3512,15.0,"[-73.99169, 40.7352]"
3513,15.0,"[-73.98705, 40.7252]"
3514,15.0,"[-73.98408, 40.7491]"
3515,15.0,"[-73.9699, 40.75298]"
3516,15.0,"[-73.98176, 40.74073]"
3517,15.0,"[-73.98810999999999, 40.727990000000005]"
3518,15.0,"[-73.97099, 40.75837]"
3519,15.0,"[-74.00316, 40.72766]"
3520,15.0,"[-74.00403, 40.71687]"
3521,15.0,"[-73.9899, 40.73445]"
3522,15.0,"[-73.98898, 40.71887]"
3523,15.0,"[-73.99259, 40.724059999999994]"
3524,15.0,"[-74.01524, 40.71601]"
3525,15.0,"[-73.98484, 40.724270000000004]"
3526,15.0,"[-73.99065, 40.73062]"
3527,15.0,"[-73.99136999999999, 40.739090000000004]"
3528,15.0,"[-73.99475, 40.72783]"
3529,15.0,"[-73.97400999999999, 40.74309]"
3530,15.0,"[-73.99698000000001, 40.73141]"
3531,15.0,"[-73.99698000000001, 40.71656]"
3532,15.0,"[-73.9962, 40.74843]"
3533,15.0,"[-73.99238000000001, 40.71505]"
3534,15.0,"[-74.01151, 40.70297]"
3535,15.0,"[-73.98355, 40.73426]"
3536,15.0,"[-73.99280999999999, 40.7429]"
3537,15.0,"[-73.99671, 40.7255]"
3538,15.0,"[-73.9899, 40.72956]"
3539,15.0,"[-73.98125, 40.72077]"
3540,15.0,"[-73.99136999999999, 40.739090000000004]"
3541,15.0,"[-73.99537, 40.72504]"
3542,15.0,"[-74.01326, 40.70874]"
3543,15.0,"[-73.99743000000001, 40.741640000000004]"
3544,15.0,"[-73.98553000000001, 40.721920000000004]"
3545,15.0,"[-74.01355, 40.706920000000004]"
3546,15.0,"[-73.98085999999999, 40.74197]"
3547,15.0,"[-73.97988000000001, 40.73502]"
3548,15.0,"[-73.98255999999999, 40.731359999999995]"
3549,15.0,"[-73.98536, 40.73579]"
3550,15.0,"[-73.97754, 40.72588]"
3551,15.0,"[-74.00879, 40.704209999999996]"
3552,15.0,"[-74.00461999999999, 40.72137]"
3553,15.0,"[-74.01158000000001, 40.704029999999996]"
3554,15.0,"[-73.98185, 40.7366]"
3555,15.0,"[-74.00596999999999, 40.72038]"
3556,15.0,"[-74.01293000000001, 40.71642]"
3557,15.0,"[-74.00596999999999, 40.72038]"
3558,15.0,"[-73.99109, 40.73005]"
3559,15.0,"[-73.99575, 40.74905]"
3560,15.0,"[-74.01092, 40.7163]"
3561,15.0,"[-74.00745, 40.70605]"
3562,15.0,"[-74.01231999999999, 40.71905]"
3563,15.0,"[-74.013, 40.70312]"
3564,15.0,"[-73.96658000000001, 40.761559999999996]"
3565,15.0,"[-73.99165, 40.722409999999996]"
3566,15.0,"[-73.99141999999999, 40.74481]"
3567,15.0,"[-73.99186, 40.726420000000005]"
3568,15.0,"[-73.9959, 40.72517]"
3569,15.0,"[-74.00596, 40.72504]"
3570,15.0,"[-74.00589000000001, 40.71468]"
3571,15.0,"[-74.00941999999999, 40.70451]"
3572,15.0,"[-73.98833, 40.74755]"
3573,15.0,"[-73.99266999999999, 40.71317]"
3574,15.0,"[-73.98815, 40.73196]"
3575,15.0,"[-73.98387, 40.72142]"
3576,15.0,"[-73.99475, 40.72783]"
3577,15.0,"[-74.00216, 40.72975]"
3578,15.0,"[-74.01501, 40.70473]"
3579,15.0,"[-74.00738, 40.71058]"
3580,15.0,"[-73.9848, 40.74524]"
3581,15.0,"[-74.00197, 40.73507]"
3582,15.0,"[-74.00596999999999, 40.72038]"
3583,15.0,"[-73.97363, 40.75785]"
3584,15.0,"[-73.9887, 40.74852]"
3585,15.0,"[-73.99109, 40.73005]"
3586,15.0,"[-74.00795, 40.714940000000006]"
3587,15.0,"[-73.96831999999999, 40.76474]"
3588,15.0,"[-73.99346, 40.7522]"
3589,15.0,"[-74.00220999999999, 40.72162]"
3590,15.0,"[-73.99363000000001, 40.72166]"
3591,15.0,"[-73.98344, 40.72202]"
3592,15.0,"[-73.99479000000001, 40.7316]"
3593,15.0,"[-73.9848, 40.74524]"
3594,15.0,"[-73.98697, 40.736470000000004]"
3595,15.0,"[-73.98402, 40.7433]"
3596,15.0,"[-73.96432, 40.75638]"
3597,15.0,"[-74.00909, 40.726]"
3598,15.0,"[-73.9866, 40.74277]"
3599,15.0,"[-74.00589000000001, 40.71468]"
3600,15.0,"[-73.97972, 40.7464]"
3601,15.0,"[-74.00882, 40.71864]"
3602,15.0,"[-73.9896, 40.74155]"
3603,15.0,"[-74.00478000000001, 40.73754]"
3604,15.0,"[-73.98476, 40.7395]"
3605,15.0,"[-73.97440999999999, 40.75076]"
3606,15.0,"[-73.98852, 40.737120000000004]"
3607,15.0,"[-73.98815, 40.73196]"
3608,15.0,"[-74.00095, 40.73171]"
3609,15.0,"[-74.0065, 40.736959999999996]"
3610,15.0,"[-73.98223, 40.72785]"
3611,15.0,"[-73.99797, 40.72267]"
3612,15.0,"[-74.00625, 40.717079999999996]"
3613,15.0,"[-74.00746, 40.70722]"
3614,15.0,"[-73.97478000000001, 40.73537]"
3615,15.0,"[-74.00533, 40.721709999999995]"
3616,15.0,"[-73.98085999999999, 40.74197]"
3617,15.0,"[-73.99671, 40.7255]"
3618,15.0,"[-73.98228, 40.75158]"
3619,15.0,"[-73.99537, 40.72504]"
3620,15.0,"[-74.00483, 40.70966]"
3621,15.0,"[-73.99381, 40.74662]"
3622,15.0,"[-73.98402, 40.7433]"
3623,15.0,"[-73.9978, 40.73603]"
3624,15.0,"[-74.00896, 40.70408]"
3625,15.0,"[-73.98581999999999, 40.740829999999995]"
3626,15.0,"[-73.99291, 40.747859999999996]"
3627,15.0,"[-73.9749, 40.75009]"
3628,15.0,"[-74.00589000000001, 40.71468]"
3629,15.0,"[-74.0084, 40.71437]"
3630,15.0,"[-74.00589000000001, 40.71468]"
3631,15.0,"[-74.013, 40.70312]"
3632,15.0,"[-74.00723, 40.71304]"
3633,15.0,"[-73.99864000000001, 40.71352]"
3634,15.0,"[-74.00832, 40.70381]"
3635,15.0,"[-73.99475, 40.72783]"
3636,15.0,"[-73.98061, 40.72168]"
3637,15.0,"[-74.00842, 40.70953]"
3638,15.0,"[-73.96342, 40.75763]"
3639,15.0,"[-73.97191, 40.75712]"
3640,15.0,"[-73.99096999999999, 40.74542]"
3641,15.0,"[-74.0007, 40.742259999999995]"
3642,15.0,"[-73.98895999999999, 40.7424]"
3643,15.0,"[-73.98979, 40.75723]"
3644,15.0,"[-73.98073000000001, 40.73384]"
3645,15.0,"[-73.98201, 40.74326]"
3646,15.0,"[-74.00304, 40.71803]"
3647,15.0,"[-73.99123, 40.7238]"
3648,15.0,"[-73.98621999999999, 40.73462]"
3649,15.0,"[-74.00589000000001, 40.71468]"
3650,15.0,"[-73.96998, 40.748870000000004]"
3651,15.0,"[-74.0084, 40.71437]"
3652,15.0,"[-74.00601999999999, 40.70615]"
3653,15.0,"[-73.97362, 40.76458]"
3654,15.0,"[-73.98833, 40.74755]"
3655,15.0,"[-73.98852, 40.737120000000004]"
3656,15.0,"[-74.009, 40.70695]"
3657,15.0,"[-74.00678, 40.706720000000004]"
3658,15.0,"[-73.98877, 40.73397]"
3659,15.0,"[-74.00483, 40.70966]"
3660,15.0,"[-73.97744, 40.74954]"
3661,15.0,"[-73.99284, 40.72005]"
3662,15.0,"[-73.99083, 40.72429]"
3663,15.0,"[-73.97485999999999, 40.73702]"
3664,15.0,"[-74.01326, 40.70874]"
3665,15.0,"[-74.00999, 40.70981]"
3666,15.0,"[-74.00723, 40.71304]"
3667,15.0,"[-73.99671, 40.7255]"
3668,15.0,"[-73.99968, 40.73855]"
3669,15.0,"[-74.00511, 40.731840000000005]"
3670,15.0,"[-74.00296999999999, 40.72332]"
3671,15.0,"[-74.00882, 40.71864]"
3672,15.0,"[-74.0144, 40.70361]"
3673,15.0,"[-73.98768000000001, 40.7326]"
3674,15.0,"[-74.00155, 40.74108]"
3675,15.0,"[-73.99537, 40.72504]"
3676,15.0,"[-73.97211, 40.75392]"
3677,15.0,"[-73.98176, 40.74073]"
3678,15.0,"[-73.9839, 40.74649]"
3679,15.0,"[-74.00678, 40.706720000000004]"
3680,15.0,"[-74.00461999999999, 40.72137]"
3681,16.0,"[-73.98754, 40.71983]"
3682,16.0,"[-73.99109, 40.73005]"
3683,16.0,"[-73.98318, 40.75034]"
3684,16.0,"[-74.00676999999999, 40.70562]"
3685,16.0,"[-74.00050999999999, 40.73231]"
3686,16.0,"[-73.98354, 40.73002]"
3687,16.0,"[-73.9953, 40.74967]"
3688,16.0,"[-73.98313, 40.74453]"
3689,16.0,"[-73.99965999999999, 40.73407]"
3690,16.0,"[-73.98775, 40.74982]"
3691,16.0,"[-74.00409, 40.70745]"
3692,16.0,"[-73.99676, 40.71503]"
3693,16.0,"[-73.98312, 40.73485]"
3694,16.0,"[-74.00364, 40.72368]"
3695,16.0,"[-73.9788, 40.719879999999996]"
3696,16.0,"[-73.98266, 40.7395]"
3697,16.0,"[-73.98640999999999, 40.74021]"
3698,16.0,"[-74.00905999999999, 40.71089]"
3699,16.0,"[-73.98188, 40.76768]"
3700,16.0,"[-73.99713, 40.7223]"
3701,16.0,"[-74.00753, 40.71767]"
3702,16.0,"[-73.98685, 40.7453]"
3703,16.0,"[-73.98121, 40.72507]"
3704,16.0,"[-73.97998, 40.73917]"
3705,16.0,"[-73.98924, 40.7529]"
3706,16.0,"[-73.98768000000001, 40.7326]"
3707,16.0,"[-74.00832, 40.70381]"
3708,16.0,"[-73.9749, 40.75009]"
3709,16.0,"[-73.97715, 40.747]"
3710,16.0,"[-74.00936999999999, 40.70861]"
3711,16.0,"[-73.98121, 40.72507]"
3712,16.0,"[-73.96913, 40.76093]"
3713,16.0,"[-73.9839, 40.74649]"
3714,16.0,"[-74.00739, 40.70518]"
3715,16.0,"[-73.99315, 40.72787]"
3716,16.0,"[-74.00511, 40.746390000000005]"
3717,16.0,"[-73.98458000000001, 40.74273]"
3718,16.0,"[-73.98281, 40.761720000000004]"
3719,16.0,"[-73.98255999999999, 40.731359999999995]"
3720,16.0,"[-73.98091, 40.73788]"
3721,16.0,"[-73.99852, 40.71979]"
3722,16.0,"[-73.99123, 40.7238]"
3723,16.0,"[-73.97511, 40.73542]"
3724,16.0,"[-73.99932, 40.715920000000004]"
3725,16.0,"[-73.98668, 40.733979999999995]"
3726,16.0,"[-73.97099, 40.75837]"
3727,16.0,"[-74.00554, 40.72716]"
3728,16.0,"[-73.99154, 40.727090000000004]"
3729,16.0,"[-73.97952, 40.761140000000005]"
3730,16.0,"[-73.98768000000001, 40.7326]"
3731,16.0,"[-73.98451, 40.736959999999996]"
3732,16.0,"[-74.00553000000001, 40.73688]"
3733,16.0,"[-73.99757, 40.72587]"
3734,16.0,"[-73.97697, 40.75435]"
3735,16.0,"[-74.00527, 40.71826]"
3736,16.0,"[-73.98364000000001, 40.73816]"
3737,16.0,"[-74.00533, 40.721709999999995]"
3738,16.0,"[-73.99416, 40.74103]"
3739,16.0,"[-73.98040999999999, 40.74259]"
3740,16.0,"[-73.97621, 40.72533]"
3741,16.0,"[-73.99395, 40.71375]"
3742,16.0,"[-73.98995, 40.738490000000006]"
3743,16.0,"[-73.98408, 40.7491]"
3744,16.0,"[-73.99987, 40.727]"
3745,16.0,"[-73.99078, 40.728359999999995]"
3746,16.0,"[-73.97625, 40.74823]"
3747,16.0,"[-73.98798000000001, 40.74088]"
3748,16.0,"[-73.99564000000001, 40.7441]"
3749,16.0,"[-74.01422, 40.70463]"
3750,16.0,"[-74.00707, 40.728770000000004]"
3751,16.0,"[-73.99757, 40.72587]"
3752,16.0,"[-73.98164, 40.72449]"
3753,16.0,"[-73.98076999999999, 40.72568]"
3754,16.0,"[-74.00036, 40.73531]"
3755,16.0,"[-73.99381, 40.73273]"
3756,16.0,"[-73.98995, 40.71698]"
3757,16.0,"[-73.97636999999999, 40.74411]"
3758,16.0,"[-73.98201999999999, 40.74905]"
3759,16.0,"[-73.99895, 40.72807]"
3760,16.0,"[-74.01151, 40.70297]"
3761,16.0,"[-73.98718000000001, 40.733290000000004]"
3762,16.0,"[-73.98125, 40.72077]"
3763,16.0,"[-73.98962, 40.747279999999996]"
3764,16.0,"[-73.99681, 40.72538]"
3765,16.0,"[-73.99259, 40.724059999999994]"
3766,16.0,"[-73.99575, 40.7209]"
3767,16.0,"[-73.96913, 40.76093]"
3768,16.0,"[-73.98091, 40.73788]"
3769,16.0,"[-73.99931, 40.71755]"
3770,16.0,"[-74.0084, 40.71437]"
3771,16.0,"[-73.98595, 40.74653]"
3772,16.0,"[-74.00786, 40.71174]"
3773,16.0,"[-73.99349000000001, 40.72437]"
3774,16.0,"[-73.97256999999999, 40.74507]"
3775,16.0,"[-74.01422, 40.70463]"
3776,16.0,"[-73.97972, 40.7464]"
3777,16.0,"[-74.01158000000001, 40.703520000000005]"
3778,16.0,"[-74.0053, 40.74003]"
3779,16.0,"[-73.98958, 40.73985]"
3780,16.0,"[-73.9899, 40.73445]"
3781,16.0,"[-73.99228000000001, 40.72526]"
3782,16.0,"[-73.99996999999999, 40.73469]"
3783,16.0,"[-74.00905999999999, 40.71089]"
3784,16.0,"[-73.98185, 40.7366]"
3785,16.0,"[-73.9959, 40.72517]"
3786,16.0,"[-73.9959, 40.732859999999995]"
3787,16.0,"[-73.99412, 40.73531]"
3788,16.0,"[-74.00461999999999, 40.72137]"
3789,16.0,"[-74.01324, 40.705870000000004]"
3790,16.0,"[-73.99291, 40.747859999999996]"
3791,16.0,"[-73.99266, 40.72424]"
3792,16.0,"[-73.9947, 40.721309999999995]"
3793,16.0,"[-74.01054, 40.70915]"
3794,16.0,"[-73.99671, 40.7255]"
3795,16.0,"[-74.01501, 40.70473]"
3796,16.0,"[-73.97363, 40.75785]"
3797,16.0,"[-74.00786, 40.71174]"
3798,16.0,"[-73.98640999999999, 40.74021]"
3799,16.0,"[-73.98225, 40.75739]"
3800,16.0,"[-73.98671, 40.715959999999995]"
3801,16.0,"[-73.982, 40.76967]"
3802,16.0,"[-73.98815, 40.73196]"
3803,16.0,"[-73.99132, 40.71942]"
3804,16.0,"[-74.00373, 40.72625]"
3805,16.0,"[-74.01355, 40.706920000000004]"
3806,16.0,"[-73.98125999999999, 40.74705]"
3807,16.0,"[-73.98906, 40.73658]"
3808,16.0,"[-73.99455, 40.729409999999994]"
3809,16.0,"[-73.98444, 40.72878]"
3810,16.0,"[-73.9699, 40.75298]"
3811,16.0,"[-74.00713, 40.706379999999996]"
3812,16.0,"[-73.99505, 40.73403]"
3813,16.0,"[-74.00066, 40.72218]"
3814,16.0,"[-74.00723, 40.71304]"
3815,16.0,"[-73.99381, 40.74662]"
3816,16.0,"[-73.99246, 40.748470000000005]"
3817,16.0,"[-74.00905999999999, 40.71089]"
3818,16.0,"[-74.00755, 40.71544]"
3819,16.0,"[-74.00631, 40.722559999999994]"
3820,16.0,"[-73.96432, 40.75638]"
3821,16.0,"[-74.01085, 40.7088]"
3822,16.0,"[-73.97941, 40.74957]"
3823,16.0,"[-73.97625, 40.74823]"
3824,16.0,"[-74.00218000000001, 40.72293]"
3825,16.0,"[-73.99587, 40.738690000000005]"
3826,16.0,"[-73.99003, 40.73276]"
3827,16.0,"[-74.00027, 40.717620000000004]"
3828,16.0,"[-73.98222, 40.74579]"
3829,16.0,"[-73.99479000000001, 40.7316]"
3830,16.0,"[-73.97909, 40.74041]"
3831,16.0,"[-73.98368, 40.743959999999994]"
3832,16.0,"[-73.99123, 40.7238]"
3833,16.0,"[-74.00099, 40.717929999999996]"
3834,16.0,"[-73.98544, 40.73166]"
3835,16.0,"[-74.00922, 40.71552]"
3836,16.0,"[-74.01324, 40.705870000000004]"
3837,16.0,"[-73.98309, 40.72667]"
3838,16.0,"[-73.98494000000001, 40.73638]"
3839,16.0,"[-73.98767, 40.73829]"
3840,16.0,"[-73.99603, 40.72017]"
3841,16.0,"[-73.98125999999999, 40.74705]"
3842,16.0,"[-73.99671, 40.7255]"
3843,16.0,"[-73.97988000000001, 40.73502]"
3844,16.0,"[-74.01158000000001, 40.704029999999996]"
3845,16.0,"[-73.95793, 40.76116]"
3846,16.0,"[-73.99284, 40.72005]"
3847,16.0,"[-74.00811999999999, 40.71199]"
3848,16.0,"[-73.98447, 40.74268]"
3849,16.0,"[-73.98937, 40.73595]"
3850,16.0,"[-73.99412, 40.73531]"
3851,16.0,"[-73.99564000000001, 40.7441]"
3852,16.0,"[-73.98354, 40.73002]"
3853,16.0,"[-73.97603000000001, 40.751459999999994]"
3854,16.0,"[-74.00364, 40.72368]"
3855,16.0,"[-74.00927, 40.71326]"
3856,16.0,"[-73.97765, 40.757909999999995]"
3857,16.0,"[-74.01355, 40.706920000000004]"
3858,16.0,"[-73.98852, 40.737120000000004]"
3859,16.0,"[-73.97924, 40.74707]"
3860,16.0,"[-73.99013000000001, 40.75166]"
3861,16.0,"[-73.98767, 40.73829]"
3862,16.0,"[-73.99208, 40.754090000000005]"
3863,16.0,"[-73.97362, 40.76458]"
3864,16.0,"[-73.98917, 40.74305]"
3865,16.0,"[-73.98315, 40.73883]"
3866,16.0,"[-73.98355, 40.73426]"
3867,16.0,"[-73.98986, 40.72053]"
3868,16.0,"[-74.0143, 40.71699]"
3869,16.0,"[-73.98798000000001, 40.74088]"
3870,16.0,"[-74.00889000000001, 40.70904]"
3871,16.0,"[-73.97391999999999, 40.75143]"
3872,16.0,"[-73.98089, 40.753479999999996]"
3873,16.0,"[-73.98451, 40.736959999999996]"
3874,16.0,"[-73.9866, 40.74277]"
3875,16.0,"[-74.01647, 40.70507]"
3876,16.0,"[-73.98111, 40.7445]"
3877,16.0,"[-73.99713, 40.7223]"
3878,16.0,"[-74.00511, 40.731840000000005]"
3879,16.0,"[-73.98073000000001, 40.73384]"
3880,16.0,"[-74.00922, 40.71552]"
3881,16.0,"[-73.97359, 40.74792]"
3882,16.0,"[-74.013, 40.70312]"
3883,16.0,"[-74.00729, 40.708709999999996]"
3884,16.0,"[-73.99943, 40.744009999999996]"
3885,16.0,"[-73.98295999999999, 40.74777]"
3886,16.0,"[-73.99109, 40.73005]"
3887,16.0,"[-73.99918000000001, 40.73924]"
3888,16.0,"[-74.00896, 40.70408]"
3889,16.0,"[-73.99413, 40.72664]"
3890,16.0,"[-73.98815, 40.73196]"
3891,16.0,"[-74.00409, 40.70745]"
3892,16.0,"[-73.98085999999999, 40.74197]"
3893,16.0,"[-73.96285999999999, 40.75493]"
3894,16.0,"[-73.98705, 40.7252]"
3895,16.0,"[-73.99291, 40.747859999999996]"
3896,16.0,"[-73.98767, 40.73829]"
3897,16.0,"[-73.99968, 40.73855]"
3898,16.0,"[-74.00364, 40.72368]"
3899,16.0,"[-73.9708, 40.75175]"
3900,16.0,"[-73.9874, 40.73588]"
3901,16.0,"[-73.99284, 40.72005]"
3902,16.0,"[-73.98458000000001, 40.74273]"
3903,16.0,"[-73.97905, 40.744440000000004]"
3904,16.0,"[-73.99223, 40.73792]"
3905,16.0,"[-73.99996999999999, 40.73469]"
3906,16.0,"[-73.98111, 40.7445]"
3907,16.0,"[-74.00304, 40.71803]"
3908,16.0,"[-73.9848, 40.74524]"
3909,16.0,"[-74.00678, 40.706720000000004]"
3910,16.0,"[-74.00596999999999, 40.72038]"
3911,16.0,"[-74.00724, 40.74347]"
3912,16.0,"[-74.00398, 40.732929999999996]"
3913,16.0,"[-73.99684, 40.737359999999995]"
3914,16.0,"[-73.95693, 40.76652]"
3915,16.0,"[-73.97998, 40.73917]"
3916,16.0,"[-74.0011, 40.73656]"
3917,16.0,"[-73.98775, 40.74982]"
3918,16.0,"[-74.00036999999999, 40.7238]"
3919,16.0,"[-73.98317, 40.75614]"
3920,16.0,"[-74.00304, 40.71803]"
3921,16.0,"[-73.98529, 40.72365]"
3922,16.0,"[-73.98767, 40.73829]"
3923,16.0,"[-73.99996, 40.71802]"
3924,16.0,"[-73.99266, 40.72424]"
3925,16.0,"[-73.99280999999999, 40.7429]"
3926,16.0,"[-73.97715, 40.7388]"
3927,16.0,"[-73.97447, 40.74668]"
3928,16.0,"[-73.98269, 40.73543]"
3929,16.0,"[-73.979, 40.73619]"
3930,16.0,"[-74.00536, 40.7183]"
3931,16.0,"[-73.98363, 40.76206]"
3932,16.0,"[-74.00249000000001, 40.739740000000005]"
3933,16.0,"[-73.96432, 40.75638]"
3934,16.0,"[-74.00941999999999, 40.70451]"
3935,16.0,"[-74.0093, 40.72477]"
3936,16.0,"[-74.0144, 40.70361]"
3937,16.0,"[-73.99505, 40.73403]"
3938,16.0,"[-74.00216, 40.72975]"
3939,16.0,"[-74.00477, 40.70841]"
3940,16.0,"[-74.00811999999999, 40.71199]"
3941,16.0,"[-73.99003, 40.73276]"
3942,16.0,"[-73.99757, 40.72587]"
3943,16.0,"[-74.0068, 40.71978]"
3944,16.0,"[-73.97998, 40.73917]"
3945,16.0,"[-73.98021999999999, 40.75152]"
3946,16.0,"[-74.0021, 40.7281]"
3947,16.0,"[-73.99987, 40.72043]"
3948,16.0,"[-73.98640999999999, 40.74021]"
3949,16.0,"[-74.01326, 40.70874]"
3950,16.0,"[-74.00896, 40.70408]"
3951,16.0,"[-74.00927, 40.71326]"
3952,16.0,"[-73.99412, 40.73531]"
3953,16.0,"[-73.98549, 40.741479999999996]"
3954,16.0,"[-73.98640999999999, 40.74021]"
3955,16.0,"[-73.98575, 40.723009999999995]"
3956,16.0,"[-73.98618, 40.726409999999994]"
3957,16.0,"[-73.99226999999999, 40.73453]"
3958,16.0,"[-73.96715, 40.75677]"
3959,16.0,"[-73.99985, 40.74343]"
3960,16.0,"[-73.9959, 40.732859999999995]"
3961,16.0,"[-73.99094000000001, 40.733979999999995]"
3962,16.0,"[-74.01158000000001, 40.703520000000005]"
3963,16.0,"[-74.00766, 40.712540000000004]"
3964,16.0,"[-73.99968, 40.73855]"
3965,16.0,"[-73.97885, 40.72408]"
3966,16.0,"[-74.00066, 40.72218]"
3967,16.0,"[-74.00256, 40.71618]"
3968,16.0,"[-73.98529, 40.72365]"
3969,16.0,"[-74.00506, 40.723]"
3970,16.0,"[-74.00868, 40.724309999999996]"
3971,16.0,"[-74.00155, 40.7096]"
3972,16.0,"[-74.00596999999999, 40.72038]"
3973,16.0,"[-73.98640999999999, 40.74021]"
3974,16.0,"[-74.00437, 40.71948]"
3975,16.0,"[-73.985, 40.77912]"
3976,16.0,"[-73.99439, 40.71946]"
3977,16.0,"[-73.9982, 40.721059999999994]"
3978,16.0,"[-73.98549, 40.741479999999996]"
3979,16.0,"[-74.00879, 40.704209999999996]"
3980,16.0,"[-74.0063, 40.71417]"
3981,16.0,"[-73.99291, 40.747859999999996]"
3982,16.0,"[-74.00927, 40.71326]"
3983,16.0,"[-73.96943, 40.75362]"
3984,16.0,"[-73.97274, 40.74756]"
3985,16.0,"[-73.99094000000001, 40.733979999999995]"
3986,16.0,"[-73.98091, 40.73788]"
3987,16.0,"[-73.99671, 40.7255]"
3988,16.0,"[-74.0084, 40.71437]"
3989,16.0,"[-74.00905999999999, 40.71089]"
3990,16.0,"[-73.98458000000001, 40.74273]"
3991,16.0,"[-73.98095, 40.7478]"
3992,16.0,"[-73.97856999999999, 40.75665]"
3993,16.0,"[-73.99797, 40.72267]"
3994,16.0,"[-73.99361, 40.73601]"
3995,16.0,"[-73.99587, 40.738690000000005]"
3996,16.0,"[-73.9988, 40.76015]"
3997,16.0,"[-73.99363000000001, 40.7273]"
3998,16.0,"[-73.99606999999999, 40.71624]"
3999,16.0,"[-74.00027, 40.717620000000004]"
